Topic,Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
,You just survived NICAR19! Now what?,2019-03-10,9:00 am,2019-03-10,10:00 am,False,"Lauren Grandestaff of IRE and NICAR; Erin Mansfield of Tyler Morning Telegraph - You've just spent the past three days absorbing as much information as possible and now it's time to go home and put it all to use. But where do you start? And how do you not immediately lose all that knowledge you just gained? Come to this session to get simple tips and tricks to bring it all home and put it to good use. You'll also learn how IRE can help you ride the NICAR wave long after Newport Beach.
 | URL: http://ire.org/events-and-training/event/3433/4402/",Salon C,False
,Adding a text editor to your CAR toolkit,2019-03-10,10:15 am,2019-03-10,11:15 am,False,"Agustin Armendariz of The New York Times - A good text editor is an essential tool for data journalists, allowing you to inspect and tidy data and seamlessly import into other programs (Excel, a database GUI, your CMS). Stop by this demo session for examples of how a text editor can round out your CAR toolkit.
 | URL: http://ire.org/events-and-training/event/3433/4301/",Salon A&B,False
javascript,JavaScript 1: Fundamentals and syntax (repeat),2019-03-10,10:15 am,2019-03-10,11:15 am,False,"Adelaide Chen of Orlando Sentinel - Functions, ""for loops"" and objects: They can be confusing at first, but once you master these and other JavaScript coding conventions, you'll be able to build fancy data visualizations and more. In this class, you will learn the basic fundamentals and syntax of the JavaScript programming language. No coding experience is necessary.
This session is good for: Beginners who want to start building things for the web.
 | URL: http://ire.org/events-and-training/event/3433/4280/",Emerald Cove - conference level,False
,One-size-doesn't-fit-all: How to make multilingual DDJ work,2019-03-10,10:15 am,2019-03-10,11:15 am,False,"Gianna-Carina Gruen of Deutsche Welle; Mohammed Haddad of Al Jazeera; Ana Lucia Gonzalez Paz of BBC World Service - Producing a multilingual data journalism project involves more than just translating your story. In this session we'll demonstrate how the BBC, Deutsche Welle and Al Jazeera work with international journalists, developers and designers to develop multilingual data-driven stories that address the needs of local audiences. From carefully planning your project, sourcing hard-to-get data, designing around your audience's expectations and deploying a sustainable project, this session will cover it all.
 | URL: http://ire.org/events-and-training/event/3433/4170/",Salon C,False
python,Python 2: Intro to data analysis using pandas (repeat),2019-03-10,10:15 am,2019-03-10,11:15 am,False,"Alexandra Kanik of Louisville Public Media - Imagine rolling Excel and MySQL into one tool that also allows you to track your code and share it. That's pandas in a nutshell. There's a lot more you can do with it, of course, but this will be a good start. We'll learn how to slice and dice our data and extract basic stats. Specifically, we'll cover loading the data, filtering, sorting and grouping data.
This class is good for: People who are comfortable with Excel and are familiar with the basics of SQL and Python.
 | URL: http://ire.org/events-and-training/event/3433/4285/",Salon 5,False
python,Python: Basic mapping and GIS,2019-03-10,10:15 am,2019-03-10,11:15 am,False,"Scott Pham of BuzzFeed News - Learn how to use GeoPandas, a lovely little Python library that will simplify your geospatial life. Manage projections, filter shapefiles, and even create publication-ready maps all from the safe haven of a Jupyter Notebook.
This session is good for people who use Python in the newsroom. Some familiarity with the Pandas library is ideal, but not required.
 | URL: http://ire.org/events-and-training/event/3433/4248/",Copper Cove - conference level,False
,Creating your first satellite image,2019-03-10,11:30 am,2019-03-10,12:30 pm,False,"David Yanofsky of Quartz - In this hands-on training, we'll learn how to find, download, combine, and turn data captured by satellites into ready-for-publication images. We'll learn three ways to do this, one using entirely point and click tools, another using the command line, and a third using Google Earth Engine.
This session is good for someone who has never worked with satellite imagery before or wants a refresher.
 | URL: http://ire.org/events-and-training/event/3433/4271/",Copper Cove - conference level,False
,How to build a collaborative investigation from scratch,2019-03-10,11:30 am,2019-03-10,12:30 pm,False,"Rachel Glickhouse of ProPublica - With projects like Documenting Hate and Electionland, ProPublica has developed large collaborations with other newsrooms by using a central database. And now you, too, can launch this type of database-focused project, even without a developer. Find out about free tools ProPublica is creating to make it possible to create a crowd-powered investigation and database, and learn tips and best practices from a new guide on recruiting and working with partners on collaborative investigations.
We'll talk about ProPublica's approach to crowd-powered, collaborative investigations and soon-to-be-available free tools to allow any newsroom to set up this type of project.
 | URL: http://ire.org/events-and-training/event/3433/4368/",Salon C,False
javascript,JavaScript 2: Hello D3! (repeat),2019-03-10,11:30 am,2019-03-10,12:30 pm,False,"Ellis Simani of Los Angeles Times; Thomas Lauder of Los Angeles Times - We'll cover the basics of getting started with D3, even if you've never used it before. Then we'll take several real datasets and use them to create a few basic charts.
This session is good for: People with a basic grasp of JavaScript syntax who are interested in building data visualizations for the web.
 | URL: http://ire.org/events-and-training/event/3433/4281/",Emerald Cove - conference level,False
python,Python 3: Data cleaning and visualization (repeat),2019-03-10,11:30 am,2019-03-10,12:30 pm,False,"Jacob Quinn Sanders of Factal - Now that you've got a handle on pandas, it's time to jump into some advanced topics. You know how to import a dataset, but what happens when you load the data and nothing looks right? We'll walk through cleaning up a dirty dataset with pandas. Then we'll jump into the fun part: visualizing the data you've analyzed with matplotlib.
This session is good for: People who can load and perform basic summary and grouping functions in pandas.
 | URL: http://ire.org/events-and-training/event/3433/4286/",Salon 5,False
